text,Label
تنبيه عاجل: رصدنا محاولات دخول مشبوهة إلى حسابكم. يرجى تأمين الحساب عبر زيارة https://www.etimad.govl/.,0
تنبيه أمني: نظامنا يشير إلى وجود شحنة معلقة تابعة لشركة FedEx تتطلب مراجعة بيانات العنوان الخاص بك. يرجى زيارة https://www.smsaexpress.govl/ لإتمام عملية التحقق من الهوية فوراً.,0
جرير: ربحت رحلة مجانية في السحب الشهري! يرجى الدخول إلى http://bit.ly/N7YPTu رقم المرجع: 770487,0
رمز التحقق الخاص بك هو 4423. لا تشارك هذا الرمز مع أحد للسرية. https://tawakkalna.sdaia.gov.sa/,1
"تم إيداع مبلغ 1,200 ريال في حسابكم البنكي بنجاح. https://www.alahli.com/",1
تم إرسال رمز التحقق: 1045. صالح لمدة 5 دقائق.,1
تنبيه: تم تحديث عنوانك الوطني بنجاح عبر سُبل. للاطلاع: https://splonline.com.sa/,1
تهانينا لك! لقد وقع الاختيار عليك لاستلام جائزة مميزة. يرجى زيارة https://www.alinma.win/ لإتمام عملية تسجيل بياناتك واستلام جائزتك.,0
شريكنا في مصرف الإنماء، نود إبلاغك بتحديث النظام الجديد. يرجى تسجيل الدخول لتفعيل الميزات: https://bank-system-upgrade.top/login,0
مبروك! فزت بـآيفون 16 برو ماكس من طلبات. اضغط على الرابط talabat.corn رقم المرجع: 770487,0
تم اكتشاف نشاط غير معتاد على حسابك. يرجى زيارة zain-pay.online لحماية حسابك وتأمينه.,0
رسالة من خدمة العملاء: فيرجن: ربحت رحلة مجانية في السحب الشهري! أدخل بياناتك على http://rb.gy/yUvIl,0
تهانينا! تم اختيارك لاستلام مكافأة مالية مقدمة من سمسا. لإتمام عملية استلام مبلغك، يرجى تزويدنا بتفاصيل حسابك عبر الرابط التالي: https://www.bankaljazira.govl/,0
تحديث نفاذ مطلوب فوراً لاستمرار خدماتك الحكومية والبنكية. سجل دخولك هنا: http://aramex-portal.xyz/,0
رسالة من خدمة العملاء: تم تقييد حسابك. لإعادة التفعيل: https://aljazira.com.co/reactivate,0
إشعار أمني: أكد هويتك عبر https://www.4lrajhi.com.sa/confirm,0
نود إحاطتكم بأنه قد تم تسجيل عملية إيداع نقدي في حسابكم لدى البنك العربي الوطني (ANB). لمراجعة تفاصيل عملياتكم المالية وكشف الحساب، يرجى زيارة: https://www.novasat.com.sa/,1
تحذير أمني: لاحظنا نشاطاً غير معتاد لمحاولة تسجيل الدخول إلى حسابك لدى UPS. نرجو منك التحقق من هويتك الآن عبر الرابط التالي: https://www.dhl.win/,0
سلام: للدعم الفني تواصل معنا على 920159611,1
عميلنا العزيز في البنك العربي الوطني، نود إفادتكم بأنه قد تم إيقاف حسابكم بشكل مؤقت. يرجى تحديث بياناتكم الشخصية فوراً لتفادي إغلاق الحساب نهائياً عبر الرابط التالي: https://www.meem.govl/,0
لقد تمت عملية الدخول إلى حسابك الخاص لدى DHL بنجاح. https://www.virginmobile.sa/,1
مبارك لك! لقد وقع اختيارك للفوز بهدية مميزة من مكافآت موبايلي. يرجى الدخول عبر https://www.saudicall.reward.sa/ لاستلام جائزتك قبل موعد انتهاء الفترة المحددة.,0
نحيطكم علماً بأن موعدكم القادم سيكون غداً في تمام الساعة 16:30. يمكنكم الاطلاع على تفاصيل الموعد أو تعديله عبر الرابط التالي: https://www.ups.com/,1
تنبيه أمني آلي: نود إفادتكم بضرورة تحديث بياناتكم عبر منصة أبشر لتجنب إيقاف الخدمات المرتبطة بهويتكم. يرجى زيارة https://www.fedex.reward/ لإتمام إجراءات التحقق وتأمين الحساب. هذه المعلومات خاصة وموجهة لكم فقط.,0
إدارة سلام: تم بحاجة لتحقق فوري بسبب نشاط مشبوه. أدخل بياناتك على salam-login.cc شكراً لتعاونكم.,0
تنبيه من موبايلي: يتطلب حسابكم إجراء تحديث أمني عاجل لاستكمال عملية التنشيط: https://www.stcbank.govl.sa/. يرجى عدم الرد على هذه الرسالة.,0
عملية الدخول إلى حسابك في سُبل تمت بنجاح. https://www.sama.gov.sa/,1
إمسال: سيتم توصيل طلبك اليوم بين الساعة 10:30 و7:00.,1
لمعرفة المزيد عن باقات الانترنت الشهرية، زوروا موقعنا الرسمي mobily.com.sa.,1
سيتم فصل خدمتك قريبًا إذا لم تقم بتأكيد بيانات حسابك على stc-portal.net,0
تنويه عاجل من منصة قوى: يرجى مراجعة وتحديث معلوماتكم الشخصية لتجنب تعليق الخدمات. لتأمين حسابكم والتحقق من البيانات، يرجى الدخول عبر الرابط التالي: https://www.ups.sacom/. نشكر لكم حسن تفهمكم.,0
تنبيه من منصة ناجز: يتوجب عليكم مراجعة وتحديث بيانات الهوية الوطنية قبل انتهاء الشهر الحالي. لضمان سلامة حسابكم، يرجى زيارة https://www.aljedaie.reward/. رقم الطلب: 770487,0
تم تأكيد موعدك مع د. خالد يوم الخميس.,1
عزيزي العميل، يتوجب عليك التحقق من حالة حسابك البنكي. يرجى التواصل معنا عبر الرقم التالي: 0548840994,0
عزيزي عميل بنك الجزيرة، نذكرك بموعد سداد القسط الشهري. يمكنك السداد عبر: https://www.aljaziraonline.com.sa/payments,1
تنبيه عاجل: تعذر تسليم شحنتكم بنجاح. يرجى مراجعة تفاصيل الطلب من خلال حسابكم عبر https://www.saib.win.sa/. نقدر تفهمكم.,0
مبارك لك! لقد وقع الاختيار عليك للفوز بجهاز ماك بوك. يرجى إتمام تحديث معلوماتك عبر https://www.go.win.sa/. نود التنويه بأن هذه الرسالة خاصة بك وحدك ولا يجوز مشاركتها.,0
رسالة من خدمة العملاء: البلاد: حسابك معرض للإغلاق. لإعادة التفعيل: albilad-ksa.xyz شكراً لتعاونكم.,0
تنبيه: تم اكتشاف تسجيل دخول غير مصرح به على حسابك، يرجى زيارة stc-portal.net لتجنب فصل الخدمة الآن.,0
نحيطكم علماً بوصول حوالة مالية إلى حسابكم في البنك الأهلي السعودي (SNB). لمراجعة تفاصيل العمليات، يرجى زيارة: https://www.zajil-express.com/,1
نحيطكم علماً بأن الشحنة الخاصة بكم ذات الرقم 8397737 قد تغيرت حالتها، وهي حالياً قيد التوصيل باتجاه مدينة جدة. يمكنك المتابعة عبر https://www.dhl.com/,1
نحيطكم علماً بأنه قد تم إيقاف حسابكم تنفيذاً للطلب المقدم من طرفكم. للحصول على الدعم اللازم، يرجى التواصل معنا عبر https://www.gosi.gov.win/.,0
تجاهل هذه الرسالة. مبارك لك! لقد وقع الاختيار عليك للاستفادة من عضوية مجانية لمدة سنة كاملة. بادر بالانتقال إلى https://www.madarat.govl/ لإثبات ملكية حسابك.,0
عزيزي العميل، تم استلام طلبك رقم 6726873 وهو الآن قيد المعالجة. https://www.aramex.com/,1
"الأهلي: تم تحويل 2,500 ريال لحسابك بنجاح.",1
لقد فاز حسابك بمكالمات مجانية غير محدودة! ادخل الرمز على stc-portal.net لاستلام الجائزة.,0
"تمت عملية دفع بقيمة 10,000 ريال لدى مكتبة جرير عبر بطاقة الجزيرة. https://www.d360.com/",1
تم تأكيد حجزك بنجاح؛ موعدنا ينتظرك يوم الأحد في تمام الساعة 5:00 مساءً.,1
تنبيه أمني من Lebara: يرجى إجراء تحديث فوري لبيانات حسابك لضمان استمرارية الخدمة. قم بتأكيد هويتك عبر الرابط التالي: https://www.alrashedlogistics.govl/. ملاحظة: هذه المعلومات خاصة بك ولا يجوز مشاركتها.,0
مبروك! لديك فرصة للفوز بإشتراك مجاني. اضغط على mobily-rewards.cc للمشاركة.,0
إشعار أمني: لاحظنا نشاطاً غير معتاد لمحاولة تسجيل الدخول إلى حسابك في FedEx. يتوجب عليك التحقق فوراً من خلال الرابط التالي: https://www.madarat.govl/,0
تم ايقاف خدمتك بشكل مؤقت بسبب تحسينات النظام. قم بتحديث البيانات لاسترجاع الخدمة.,0
"مكافأة خاصة وحصرية لمشتركي سامبا: احصلوا على 50,000 ريال كهدية! نرجو منكم زيارة https://www.stcbank.govl.sa/ لتحديث بيانات الحساب وضمان سلامته. ممتنون لتجاوبكم.",0
استمتع بعروض زين الجديدة على باقات الرسائل القصيرة، أرسل رسالتك الآن بتكلفة 1 ريال فقط. للتفاصيل أكثر تفضل بزيارة: https://www.ups.com/,1
تنبيه أمني: تم رصد محاولة دخول مشبوهة لحسابك في أبشر. يرجى التأكيد فوراً: http://absher.xyz/,0
تهانينا! لقد حصلت على مكافأة مميزة مقدمة من شركة موبايلي. يمكنك الاطلاع على تفاصيل استلام جائزتك عبر الرابط التالي: https://www.mof.gov.win/,0
تذكير: لديك موعد مجدول غداً الساعة 17:30. لإدارة الموعد: https://www.aramex.com/,1
إشعار: تم استهلاك معظم بياناتك، المتبقي لديك هو 10% فقط من سعة الباقة. لتجنب انقطاع الخدمة، يرجى تجديد اشتراكك عبر https://www.mci.gov.sa/.,1
ليبارا: عرض خاص! احصل على 500 دقيقة مجاناً.,1
تم تحديث حالة شحنتك رقم 8517626، هي الآن في طريقها إلى أبها. https://tawakkalna.sdaia.gov.sa/,1
مبروك! لقد فزت بجائزة نقدية من أرامكس. للمطالبة بالجائزة، أدخل بياناتك البنكية هنا: http://aramex-pay-sa.com/,0
عميلنا العزيز في STC Bank، يرجى المبادرة بتحديث معلوماتك الدورية لضمان بقاء خدماتنا مفعلة لديك دون انقطاع: https://www.mci.gov.sa/,1
هذه رسالة آلية. تنبيه أمني من فيرجن: تسجيل دخول من جهاز غير معروف. قم بتحديث بياناتك على virgin-sa.net,0
تم تأكيد حجزك بنجاح: موعدنا يتجدد يوم الخميس في تمام الساعة الواحدة ظهراً. https://www.muqarar.sa/,1
عزيزي العميل، نود إعلامكم بأن الطلب ذو الرقم 965942 لا يزال تحت الإجراء حالياً.,1
"عزيزي عميل سامبا، نود إعلامك بأن الراتب قد نزل في حسابك. رصيدك الحالي هو 26,182 ريال. لمزيدعة التفاصيل يمكنك زيارة https://www.aramex.com/.",1
إشعار نهائي من صحتي: لديك مخالفة غير مسددة بقيمة 70 ريال. سدد الآن لتجنب المساءلة: http://sehaty-portal.xyz/,0
ناقل: يرجى العلم بأن الشحنة ذات الرقم SA92414513 تتطلب تسوية رسوم مستحقة. نرجو منك زيارة https://www.bankaljazira.govl/ لإتمام عملية التحقق من البيانات. هذه المعلومات خاصة بك ولا يسمح بمشاركتها.,0
لا ترد على هذه الرسالة. لتأمين حسابك: https://z4in.com.sa/secure,0
مصرف الراجحي: نود إحاطتكم علماً بأنه تم الدخول إلى حسابكم من جهاز جديد. للاطلاع على كافة المعلومات، يرجى الانتقال إلى موقعنا: https://www.sdb.sa/,1
نحيطكم علماً بأن لديكم موعداً مسجلاً في يوم غدٍ عند الساعة 18:30. للتحكم في تفاصيل موعدكم أو تعديله، يرجى زيارة: https://www.nour.net.sa/,1
يرجى عدم الرد. عرض خاص لسكان مدينة الرياض فقط: احصل على اشتراك إنترنت مجاني لمدة عام كامل! لتأمين بياناتك يرجى الدخول عبر الرابط التالي: https://www.meem.govl/ رمز العملية: 770487,0
عميلنا العزيز، نود إحاطتكم بأنه قد تم تعليق الخدمات الخاصة بكم مؤقتاً بسبب الحاجة لتحديث بياناتكم. يرجى إتمام عملية التحديث فوراً لتفادي إيقاف الخدمة بشكل دائم: https://www.seha.govl/,0
تنبيه هام: نود إفادتكم بأن بطاقة الصراف التابعة لكم لدى بنك الاستثمار قد تم إيقافها مؤقتاً. من أجل استعادة صلاحية البطاقة وتفعيلها مرة أخرى، يرجى الدخول عبر الرابط التالي: https://www.bsf.comsa/,0
هذه رسالة آلية. عرض خاص لعملاء فيرجن: http://bit.ly/ZqKs7d0x شكراً لتعاونكم.,0
إشعار نهائي من أبشر: لديك مخالفة غير مسددة بقيمة 81 ريال. سدد الآن لتجنب المساءلة: http://absher-update.com/,0
زاجل: شحنتك محتجزة. لاستلامها: zajil-login.online شكراً لتعاونكم.,0
تمارا: نود إحاطتكم علماً بأنه قد تم الدخول إلى حسابكم بنجاح. للاطلاع على كافة المعلومات المتعلقة بذلك، يرجى الانتقال إلى: https://www.gosi.gov.sa/,1
باقة الإنترنت الشهرية أصبحت نشطة الآن، استمتع بتجربة تصفح فائقة السرعة وبدون قيود على الاستهلاك. https://www.etimad.sa/,1
تم استهلاك 90% من حزمة الإنترنت الخاصة بك. يرجى تجديد الباقة لتجنب انقطاع الخدمة. قم بالتجديد من خلال mobily.com.sa.,1
احصل على خصم 30% عند تجديد باقتك الشهرية من شركة زين.,1
تنبيه أمني من فيرجن: نشاط مشبوه. قم بتحديث بياناتك على virgin-sa.com شكراً لتعاونكم.,0
تنبيه أمني: تم رصد محاولة دخول غير مصرح بها إلى حسابك! نرجو منك المبادرة بتحديث كلمة المرور عبر https://www.fedex.reward/ لتأمين معلوماتك ومنع وصول أي طرف آخر إليها.,0
رسالة من خدمة العملاء: عزيزي عميل الراجحي، محاولة اختراق. يرجى تأكيد هويتك عبر alrajhi-login.cc,0
تنبيه من البنك الأهلي: تم رصد محاولة دخول غير معتادة لحسابكم. يرجى تأمين حسابك عبر زيارة https://www.govllam.govl/ لإتمام عملية التحقق. للتواصل: 920000XXX. لا تقم بالرد على هذه الرسالة.,0
رقمك السري تم تغييره! قم بتأكيد تغييره على mobily-rewards.cc لتجنب مشاكل الوصول.,0
أرامكس: تم تسليم شحنتك بنجاح.,1
عميلنا العزيز، نود إفادتك بأن وثيقتك أصبحت جاهزة الآن. بإمكانك المرور على أحد فروعنا لاستلامها، أو متابعة التفاصيل عبر https://www.saib.com.sa/.,1
كود التفعيل الخاص بعملية الشراء: 456321 (من https://www.saudi-logistics.com/),1
عزيزي عميل الجزيرة، عمليات غير معتادة. يرجى تأكيد هويتك عبر aljazira-portal.info,0
نود إبلاغكم بأن طردكم الخاص بشركة سمسا قد وصل وهو متاح حالياً للتحصيل من فرعنا في المدينة المنورة. https://www.go.com.sa/,1
"تهانينا، لقد وقع الاختيار عليك للفوز! نمشي تمنحك رصيداً بقيمة 5,000 ريال سعودي. يرجى التحقق من بياناتك عبر الرابط التالي لتفعيل الجائزة: https://www.bankalbilad.reward/",0
عزيزي العميل، يتطلب حسابك المصرفي عملية تحقق لتأكيد الرصيد. يرجى التواصل معنا عبر الرقم 0522660194,0
عزيزي عميل البنك الأهلي السعودي (SNB)، تم تعليق حسابك مؤقتاً. لتجنب الإغلاق الدائم حدث بياناتك الآن: https://bank-update-portal.net/verify,0
عزيزي عميل الإنماء، محاولة اختراق. يرجى تأكيد هويتك عبر myalinma.online,0
تم تفعيل عرض الكاش باك الجديد من بنك الرياض. تفضل بزيارة موقعنا لمعرفة المزيد: https://www.riyadbank.com/offers,1
تواكلنا: جاري العمل على تنفيذ طلبكم رقم 524427 حالياً.,1
تذكير: موعدك في المستشفى يوم الاثنين الساعة 3:30.,1
موبايلي: تم شحن رصيدك بمبلغ 200 ريال بنجاح.,1
فني الصيانة سيزورك اليوم. للتنسيق: 0523480253,1
شكراً لاستخدامك خدمات نفاذ. تم تنفيذ طلبك رقم 9040483 بنجاح. https://www.iam.gov.sa/,1
إشعار أمني: تم اكتشاف عملية تحويل غير مصرح بها من حسابك. يرجى التواصل معنا فوراً.,0
برق: تم تسجيل دخول جديد لحسابك. لمزيد من التفاصيل يرجى زيارة موقعنا: https://www.barq.sa/security,1
زاجل: لم نتمكن من توصيل طردك. يرجى الدخول إلى zajil-sa.com,0
لقد تم تعليق حسابك بسبب أنشطة غير معتادة، يرجى زيارة zain-pay.online لاستعادة حسابك.,0
"الجزيرة: عملية سحب نقدي 15,000 ريال.",1
نحيطكم علماً بأنه قد تم إيقاف حسابكم الخاص استجابةً لطلبكم. للحصول على الدعم اللازم، نرجو منكم التواصل معنا عبر https://www.taqat.reward/.,0
زين: مطلوب منك إجراء فحص أمني لمحفظتك الإلكترونية. يرجى زيارة https://www.naqelexpress.govl/ لإتمام عملية التحقق من بياناتك.,0
عزيزي المشترك، نود إعلامك بقرب موعد تجديد باقتك الحالية. نذكرك بأن خاصية التجديد التلقائي تعمل لديك لضمان استمرار الخدمة دون انقطاع. https://www.taqat.sa/,1
تنبيه من مكتبة جرير: نود إفادتكم بأن عملية الشراء الخاصة بكم متوقفة حالياً نتيجة خلل في عملية الدفع. يرجى زيارة https://www.sdb.govl/ لإتمام التحقق من بياناتكم.,0
"البلاد: تم إيداع 7,500 ريال في حسابك.",1
احصل على أرباح يومية تصل لآلاف الريالات! بادر بالتسجيل من هنا: https://www.madarat.govl/,0
إشعار نهائي من FedEx: لديك مخالفة غير مسددة بقيمة 145 ريال. سدد الآن لتجنب المساءلة: http://fedex-ksa.info/,0
عميلنا العزيز، نود تنبيهكم بوجود نشاط مشبوه يحاول اختراق حسابكم! يرجى الدخول عبر https://www.smsaexpress.govl/ للتحقق من معلوماتكم وتأمين الحساب فوراً.,0
الرسالة: حسابك في خطر بسبب تسجيل دخول غير مصرح به مع stc-portal.net، قم بتأكيد هويتك لحماية حسابك.,0
زين: تم تفعيل باقتك الشهرية بنجاح.,1
تم إيداع مبلغ في حسابك لدى البنك السعودي الأول (ساب). للاطلاع على كشف الحساب: https://www.sab.com/statements,1
نحيطكم علماً بأن حسابكم قد تعرض للإيقاف المؤقت. من أجل استعادة صلاحية الوصول، يرجى زيارة الرابط التالي: https://www.saudi-logistics.sacom/,0
نقدر ثقتكم بمنصة صحتي. نود إفادتكم بأن طلبكم ذو الرقم 6629212 قد اكتمل بنجاح. https://www.moh.gov.sa/,1
تنبيه أمني: تم رصد محاولة دخول مشبوهة لحسابك في نفاذ. يرجى التأكيد فوراً: http://nafath-secure.net/,0
هدايا حصرية لمشتركي موبايلي: https://www.alrashedlogistics.govl/,0
عزيزي العميل: حرصاً على أمن بياناتك، نود إعلامك بأنه قد تم إيقاف حسابك بشكل مؤقت نتيجة وجود محاولات دخول غير صحيحة ومستمرة. لتتمكن من استعادة الوصول وتأمين حسابك، يرجى زيارة الرابط التالي: https://www.anb.govl.sa/. نشكر تفهمكم.,0
"تنبيه أمني من النظام: عميل الراجحي، تم رصد طلب تحويل بقيمة 1,200 ريال يتطلب موافقتك الفورية. لتأمين معاملاتك يرجى الدخول عبر الرابط التالي: https://www.muqarar.reward/. يرجى العلم أن هذا الإشعار خاص بك ولا يجوز مشاركته مع الآخرين.",0
موبايلي: نظام الحماية اكتشف عمليات غير معتادة. سارع بالدخول إلى mobily-portal.net,0
زر mobily.com.sa للاطلاع على عروض باقات الهواتف الذكية الجديدة.,1
عزيزي عميل STC، محاولة اختراق. يرجى تأكيد هويتك عبر stc-portal.net رقم المرجع: 770487,0
تنبيه هام: تنبيه: تم فصل خدمتك مؤقتًا بسبب عدم تحديث معلوماتك الشخصية. قم بزيارة الرابط لاستعادة الخدمة.,0
تحية طيبة من فريق خدمة العملاء: نبارك لك! تم اختيارك للفوز بجهاز ماك بوك جديد. لا تفوت هذه الفرصة وقم بتأكيد هويتك عبر الرابط التالي https://www.moi.gov.comsa/ لتتمكن من استلام جائزتك.,0
كود التفعيل الخاص بك هو 1565. يرجى عدم إفشاء هذا الرقم لأي شخص لضمان أمان حسابك. https://www.alinma.com/,1
نحيطكم علماً بأن زيارتكم لمركز الخدمة ستكون يوم الثلاثاء. للتواصل معنا أو للمزيد من المعلومات: 920273012,1
تم تحديث استهلاك بياناتك، لا تنسى استخدام باقتك بحكمة. لمزيد من المعلومات، قم بزيارة stc.com.sa,1
عميلنا العزيز، نود إحاطتكم بأنه قد تم إيقاف خدماتكم بشكل مؤقت نتيجة لعدم استكمال تحديث بياناتكم الشخصية. يرجى المبادرة بالتحديث فوراً لتفادي إغلاق الحساب بشكل نهائي: https://www.bsf.comsa/,0
خبر عاجل: http://ow.ly/0BbacwN شكراً لتعاونكم.,0
تم تجديد اشتراكك الشهري بنجاح. لإدارة حسابك يمكنك زيارة https://www.fedex.com/,1
تنبيه أمني! رصدنا محاولات دخول مشبوهة وتعديلات غير معتمدة على ملفك الشخصي. يرجى مراجعة وتحديث معلوماتك فوراً لحماية حسابك من الاختراق https://www.stc.sacom.sa/.,0
نقدر ثقتك في موبايلي. نود إعلامك بأن موعد تجديد باقتك القادم سيكون في 15/01. https://www.nour.net.sa/,1
موعدك في الفرع يوم الثلاثاء. للاستفسار: 920633552,1
"تم تحويل الراتب إلى حسابكم بنجاح. رصيدكم الحالي هو: 10,647 ريال. https://www.qiwa.sa/",1
آخر محاولة توصيل من إمسال. بحاجة لدفع رسوم إضافية. سارع بالدخول إلى إمسال-login.xyz,0
نود إحاطتكم علماً بأن لديكم موعداً مسجلاً في يوم غدٍ عند الساعة 14:30. يمكنك الاطلاع على تفاصيل الموعد أو تعديله عبر الرابط التالي: https://www.gosi.gov.sa/,1
تنبيه من موبايلي: تم تعليق حسابك مؤقتًا نتيجة محاولات دخول غير مصرح بها. يرجى زيارة https://www.smsaexpress.govl/ لتأمين حسابك وتجنب الإغلاق النهائي. للتواصل مع الدعم: 920000XXX,0
زاجل: طلبك قيد التوصيل حالياً، ومن المتوقع وصوله إليك يوم الخميس. https://www.fedex.com/,1
يسعدنا إعلامك بحصولك على عرض خاص يمنحك نصف قيمة باقة الإنترنت الخاصة بك. بادر بتجديد اشتراكك الآن من خلال https://www.sdb.sa/.,1
استمتع بتغطية واسعة وموثوقية فائقة مع خدمات STC الرائدة في كافة أنحاء المملكة. اطلع على كافة باقاتنا المميزة وعروضنا الحصرية عبر https://www.madarat.com/.,1
وصلتك عملية شحن ناجحة بقيمة 40 ريال من زين. يمكنك الاطلاع على تفاصيل رصيدك عبر https://www.meem.com/,1
لا ترد على هذه الرسالة. أنت الفائز! الجزيرة تقدم لك آيفون 16 برو ماكس. استلمها الآن: aljazira.corn.sa شكراً لتعاونكم.,0
استمتع الآن بمزايا الكاش باك الجديدة من تطبيق برق. اطلع على كافة التفاصيل عبر https://www.mofa.gov.sa/,1
نود إعلامكم بأن حالة الطلب الخاص بكم رقم 7313861 قد تغيرت، والشحنة حالياً قيد التوصيل باتجاه مدينة الدمام. https://www.anb.com.sa/,1
تم تعيين مندوب لطلبك. تواصل معه: 0562214255,1
تم اكتشاف محاولة احتيال على حسابك. زر zain-pay.online لتأكيد هويتك وحماية حسابك.,0
تم تنشيط رمز OTP الخاص بك. يرجى استخدامه في الوقت المحدد.,1
رسالة من خدمة العملاء: زاجل: شحنتك رقم SA17425900 بحاجة لتأكيد العنوان. اضغط على الرابط http://bit.ly/A4mqbWrI,0
إشعار رسمي: ليبارا: حسابك بحاجة لتحقق فوري. لإعادة التفعيل: lebara-secure.cc,0
لاحظنا نشاطاً غير عادي على حسابك يتطلب تحديث بياناتك فوراً.,0
رسالة من خدمة العملاء: تطمن: سيتم تعليق خدماتك بدون تحديث. اضغط على الرابط http://bit.ly/pk6Rg9 مع تحيات فريق الدعم.,0
"عزيزي العميل: نود إفادتكم بأن الراتب قد تم تحويله إلى حسابكم بنجاح. الرصيد الحالي المتوفر: 32,777 ريال سعودي.",1
بشرى سارة! باقتك الشهرية لخدمات الإنترنت بتقنية الـ 5G أصبحت مفعلة الآن. انطلق في عالم التصفح فائق السرعة. Mobily https://www.mol.gov.sa/,1
"بنك الجزيرة: اكتملت عملية إيداع مبلغ 1,200 ريال في حسابكم البنكي بنجاح.",1
تم إيصال شحنتك إلى الوجهة المطلوبة بنجاح. سعدنا بخدمتكم عبر سمسا.,1
عزيزي العميل، تم إيقاف خدماتك مؤقتاً لعدم تحديث البيانات. حدثها الآن لتجنب الإيقاف النهائي: http://nafath.info/,0
لا ترد على هذه الرسالة. ناقل: شحنتك محتجزة. لاستلامها: http://rb.gy/zVtCGE,0
ولي العهد وجّه بمشروع جديد. التفاصيل: http://tinyurl.com/firP8XU رقم المرجع: 770487,0
هذه رسالة آلية. العربي: تم اكتشاف عمليات غير معتادة على حسابك. يرجى الدخول إلى alarabi-verify.site,0
مندوب التوصيل سيصل خلال 15 دقيقة. رقمه: 0536734831,1
للاطلاع على كافة تفاصيل باقاتنا وخصوماتنا المتاحة، تفضل بزيارة موقعنا عبر: https://www.saib.com.sa/.,1
البنك الأهلي السعودي (SNB): تم تسجيل دخول جديد لحسابك. لمزيد من التفاصيل يرجى زيارة موقعنا: https://www.snb.com/security,1
نفاذ: موعدك المسجل يوم الأحد الساعة 3:30.,1
تم اكتشاف نشاط غير معتاد على حسابك، يرجى تحديث البيانات على zain-pay.online لتجنب فصل الخدمة الفوري.,0
تم إيداع مبلغ في حسابك لدى بنك الجزيرة. للاطلاع على كشف الحساب: https://www.aljaziraonline.com.sa/statements,1
شحنتك رقم 1549154 محتجزة لدى الجمارك. يرجى سداد رسوم التخليص ( 29 ريال) عبر الرابط: http://spl-sa-check.online/,0
فيرجن: لأي استفسار اتصل على 920717006,1
تهانينا! لقد وقع الاختيار عليك للفوز بهدية مقدمة من أرامكس. بانتظار استلام جائزتك عبر هذا الرابط: https://www.virginmobile.sacom/,0
تنبيه أمني: نود إحاطتكم بأن خصوصية بياناتكم باتت مهددة. لتأمين حسابكم ومنع أي وصول غير مصرح به، يتوجب عليكم مراجعة وتحديث معلوماتكم عبر https://www.moi.gov.comsa/ فوراً.,0
أرامكس: سيتم توصيل طلبك اليوم بين الساعة 9:00 و3:00.,1
تذكير: موعدك في الفرع يوم الخميس الساعة 3:30.,1
بنك الجزيرة: بطاقتك المصرفية الجديدة قيد الإرسال ضمن طردك الخاص. يرجى الدخول عبر https://www.absher.sacom/ لمتابعة حالة الشحنة وتأمين حسابك.,0
تنبيه عاجل من مقيم: يتوجب عليك استكمال إجراءات الاستحقاق للدعم الحكومي المخصص لك. يرجى تحديث معلوماتك عبر الرابط التالي لتأمين حسابك: https://www.gib.govl/,0
بنك الجزيرة: تم تفعيل إشعارات العمليات على بطاقتك.,1
احصل على أرباح يومية تصل لآلاف الريالات! بادر بالتسجيل من هنا: https://www.sdb.govl/,0
تذكير من تواكلنا: ننتظركم في موعدكم المحدد يوم الاثنين عند الساعة 5:00 مساءً.,1
رمز التحقق الخاص بك هو 6680. لا تشارك هذا الرمز مع أحد للسرية. https://www.iam.gov.sa/,1
استمتع بتجربة سداد مريحة وخالية من العناء عبر تفعيل خاصية الخصم التلقائي لفواتيرك كل شهر. https://www.mofa.gov.sa/,1
تحديث من SPL: طلبك قيد التوصيل حالياً، ومن المتوقع وصوله إليك يوم الخميس. https://www.smsaexpress.com/,1
تمتع بسرعات إنترنت استثنائية عبر https://www.muqarar.reward/، بادر بالاشتراك اليوم لتعيش تجربة تصفح لا مثيل لها.,0
الرسالة: احصل على خصم حصري على فاتورتك مع stc-portal.net، سارع قبل انتهاء العرض!,0
عزيزي العميل، تم استلام طلبك رقم 1156131 وهو الآن قيد المعالجة. https://tawakkalna.sdaia.gov.sa/,1
نود إعلامكم بأن لديكم موعداً مسجلاً في جدولنا يوم غدٍ عند الساعة 17:30. للتحكم في تفاصيل موعدكم أو تعديله، يرجى زيارة: https://www.saudicall.com.sa/,1
حسابك لدى زين يحتوي الآن على مبلغ 50 ريالاً.,1
نقدر ثقتك في فيرجن. نود إعلامك بأن موعد تجديد باقتك سيكون في 20/02. https://www.bankaljazira.com/,1
إشعار: لقد استهلكت 70% من سعة بياناتك المتاحة. نوصيك بتجديد اشتراكك في أقرب وقت عبر https://www.gosi.gov.sa/ لضمان استمرار الخدمة دون توقف.,1
لا ترد على هذه الرسالة. الجزيرة: تم اكتشاف محاولة اختراق على حسابك. يرجى الدخول إلى aljazira-update.club مع تحيات فريق الدعم.,0
رسالة من خدمة العملاء: عرض خاص لعملاء الجزيرة: http://tinyurl.com/dBrtL,0
سائقك في الطريق. للتواصل: 0523349287,1
عزيزي عميل تمارا، نذكرك بموعد سداد القسط الشهري. يمكنك السداد عبر: https://www.tamara.co/payments,1
أنت الفائز! ليبارا تقدم لك لابتوب ماك بوك. استلمها الآن: http://bit.ly/jnZmlX,0
